IMG\center_2019_07_14_22_53_46_016.jpg,IMG\left_2019_07_14_22_53_46_016.jpg,IMG\right_2019_07_14_22_53_46_016.jpg,-0.35,0,0,3.311464
IMG\center_2019_07_14_22_53_46_084.jpg,IMG\left_2019_07_14_22_53_46_084.jpg,IMG\right_2019_07_14_22_53_46_084.jpg,0,0,0,3.284272
IMG\center_2019_07_14_22_53_46_155.jpg,IMG\left_2019_07_14_22_53_46_155.jpg,IMG\right_2019_07_14_22_53_46_155.jpg,0,0,0,3.257678
IMG\center_2019_07_14_22_53_46_222.jpg,IMG\left_2019_07_14_22_53_46_222.jpg,IMG\right_2019_07_14_22_53_46_222.jpg,-0.15,0,0,3.235492
IMG\center_2019_07_14_22_53_46_293.jpg,IMG\left_2019_07_14_22_53_46_293.jpg,IMG\right_2019_07_14_22_53_46_293.jpg,-0.3,0,0,3.208658
IMG\center_2019_07_14_22_53_46_365.jpg,IMG\left_2019_07_14_22_53_46_365.jpg,IMG\right_2019_07_14_22_53_46_365.jpg,-0.5000001,0,0,3.167224
IMG\center_2019_07_14_22_53_46_435.jpg,IMG\left_2019_07_14_22_53_46_435.jpg,IMG\right_2019_07_14_22_53_46_435.jpg,0,0,0,3.116584
IMG\center_2019_07_14_22_53_46_511.jpg,IMG\left_2019_07_14_22_53_46_511.jpg,IMG\right_2019_07_14_22_53_46_511.jpg,0,0,0,3.09734
IMG\center_2019_07_14_22_53_46_593.jpg,IMG\left_2019_07_14_22_53_46_593.jpg,IMG\right_2019_07_14_22_53_46_593.jpg,-0.2,0,0,3.06834
IMG\center_2019_07_14_22_53_46_662.jpg,IMG\left_2019_07_14_22_53_46_662.jpg,IMG\right_2019_07_14_22_53_46_662.jpg,-0.4,0,0,3.032031
IMG\center_2019_07_14_22_53_46_737.jpg,IMG\left_2019_07_14_22_53_46_737.jpg,IMG\right_2019_07_14_22_53_46_737.jpg,-0.6000001,0,0,2.989623
IMG\center_2019_07_14_22_53_46_819.jpg,IMG\left_2019_07_14_22_53_46_819.jpg,IMG\right_2019_07_14_22_53_46_819.jpg,0,0,0,2.941633
IMG\center_2019_07_14_22_53_46_895.jpg,IMG\left_2019_07_14_22_53_46_895.jpg,IMG\right_2019_07_14_22_53_46_895.jpg,-0.15,0,0,2.915915
IMG\center_2019_07_14_22_53_46_964.jpg,IMG\left_2019_07_14_22_53_46_964.jpg,IMG\right_2019_07_14_22_53_46_964.jpg,-0.3,0,0,2.891883
IMG\center_2019_07_14_22_53_47_032.jpg,IMG\left_2019_07_14_22_53_47_032.jpg,IMG\right_2019_07_14_22_53_47_032.jpg,-0.45,0,0,2.864519
IMG\center_2019_07_14_22_53_47_103.jpg,IMG\left_2019_07_14_22_53_47_103.jpg,IMG\right_2019_07_14_22_53_47_103.jpg,-0.6500001,0,0,2.822806
IMG\center_2019_07_14_22_53_47_169.jpg,IMG\left_2019_07_14_22_53_47_169.jpg,IMG\right_2019_07_14_22_53_47_169.jpg,-0.8000001,0,0,2.786672
IMG\center_2019_07_14_22_53_47_249.jpg,IMG\left_2019_07_14_22_53_47_249.jpg,IMG\right_2019_07_14_22_53_47_249.jpg,0,0,0,2.694881
IMG\center_2019_07_14_22_53_47_316.jpg,IMG\left_2019_07_14_22_53_47_316.jpg,IMG\right_2019_07_14_22_53_47_316.jpg,0,0,0,2.654585
IMG\center_2019_07_14_22_53_47_386.jpg,IMG\left_2019_07_14_22_53_47_386.jpg,IMG\right_2019_07_14_22_53_47_386.jpg,-0.1,0,0,2.637732
IMG\center_2019_07_14_22_53_47_459.jpg,IMG\left_2019_07_14_22_53_47_459.jpg,IMG\right_2019_07_14_22_53_47_459.jpg,-0.3,0,0,2.6096
IMG\center_2019_07_14_22_53_47_527.jpg,IMG\left_2019_07_14_22_53_47_527.jpg,IMG\right_2019_07_14_22_53_47_527.jpg,-0.45,0,0,2.584977
IMG\center_2019_07_14_22_53_47_599.jpg,IMG\left_2019_07_14_22_53_47_599.jpg,IMG\right_2019_07_14_22_53_47_599.jpg,-0.6500001,0,0,2.547409
IMG\center_2019_07_14_22_53_47_676.jpg,IMG\left_2019_07_14_22_53_47_676.jpg,IMG\right_2019_07_14_22_53_47_676.jpg,-0.8500001,0,0,2.502817
IMG\center_2019_07_14_22_53_47_756.jpg,IMG\left_2019_07_14_22_53_47_756.jpg,IMG\right_2019_07_14_22_53_47_756.jpg,0,0,0,2.411101
IMG\center_2019_07_14_22_53_47_830.jpg,IMG\left_2019_07_14_22_53_47_830.jpg,IMG\right_2019_07_14_22_53_47_830.jpg,0,0,0,2.379091
IMG\center_2019_07_14_22_53_47_905.jpg,IMG\left_2019_07_14_22_53_47_905.jpg,IMG\right_2019_07_14_22_53_47_905.jpg,-0.05,0,0,2.35957
IMG\center_2019_07_14_22_53_47_976.jpg,IMG\left_2019_07_14_22_53_47_976.jpg,IMG\right_2019_07_14_22_53_47_976.jpg,-0.25,0,0,2.335776
IMG\center_2019_07_14_22_53_48_050.jpg,IMG\left_2019_07_14_22_53_48_050.jpg,IMG\right_2019_07_14_22_53_48_050.jpg,-0.4,0,0,2.314701
IMG\center_2019_07_14_22_53_48_128.jpg,IMG\left_2019_07_14_22_53_48_128.jpg,IMG\right_2019_07_14_22_53_48_128.jpg,-0.6000001,0,0,2.282477
IMG\center_2019_07_14_22_53_48_195.jpg,IMG\left_2019_07_14_22_53_48_195.jpg,IMG\right_2019_07_14_22_53_48_195.jpg,0,0,0,2.229401
IMG\center_2019_07_14_22_53_48_268.jpg,IMG\left_2019_07_14_22_53_48_268.jpg,IMG\right_2019_07_14_22_53_48_268.jpg,0,0.04220546,0,2.21506
IMG\center_2019_07_14_22_53_48_342.jpg,IMG\left_2019_07_14_22_53_48_342.jpg,IMG\right_2019_07_14_22_53_48_342.jpg,0,0.2647948,0,2.351934
IMG\center_2019_07_14_22_53_48_410.jpg,IMG\left_2019_07_14_22_53_48_410.jpg,IMG\right_2019_07_14_22_53_48_410.jpg,0,0.430907,0,2.632429
IMG\center_2019_07_14_22_53_48_481.jpg,IMG\left_2019_07_14_22_53_48_481.jpg,IMG\right_2019_07_14_22_53_48_481.jpg,-0.05,0.6798328,0,3.178508
IMG\center_2019_07_14_22_53_48_556.jpg,IMG\left_2019_07_14_22_53_48_556.jpg,IMG\right_2019_07_14_22_53_48_556.jpg,-0.25,0.9067059,0,3.935305
IMG\center_2019_07_14_22_53_48_627.jpg,IMG\left_2019_07_14_22_53_48_627.jpg,IMG\right_2019_07_14_22_53_48_627.jpg,-0.4,1,0,4.617857
IMG\center_2019_07_14_22_53_48_709.jpg,IMG\left_2019_07_14_22_53_48_709.jpg,IMG\right_2019_07_14_22_53_48_709.jpg,-0.6000001,0.9006876,0,5.49473
IMG\center_2019_07_14_22_53_48_777.jpg,IMG\left_2019_07_14_22_53_48_777.jpg,IMG\right_2019_07_14_22_53_48_777.jpg,0,0.6972939,0,6.135926
IMG\center_2019_07_14_22_53_48_855.jpg,IMG\left_2019_07_14_22_53_48_855.jpg,IMG\right_2019_07_14_22_53_48_855.jpg,0,0.4622804,0,6.604622
IMG\center_2019_07_14_22_53_48_929.jpg,IMG\left_2019_07_14_22_53_48_929.jpg,IMG\right_2019_07_14_22_53_48_929.jpg,-0.15,0.2815194,0,6.807994
IMG\center_2019_07_14_22_53_49_000.jpg,IMG\left_2019_07_14_22_53_49_000.jpg,IMG\right_2019_07_14_22_53_49_000.jpg,-0.35,0.02614284,0,6.853988
IMG\center_2019_07_14_22_53_49_075.jpg,IMG\left_2019_07_14_22_53_49_075.jpg,IMG\right_2019_07_14_22_53_49_075.jpg,0,0,0,6.778183
IMG\center_2019_07_14_22_53_49_144.jpg,IMG\left_2019_07_14_22_53_49_144.jpg,IMG\right_2019_07_14_22_53_49_144.jpg,0,0,0,6.735868
IMG\center_2019_07_14_22_53_49_217.jpg,IMG\left_2019_07_14_22_53_49_217.jpg,IMG\right_2019_07_14_22_53_49_217.jpg,0,0,0,6.68156
IMG\center_2019_07_14_22_53_49_286.jpg,IMG\left_2019_07_14_22_53_49_286.jpg,IMG\right_2019_07_14_22_53_49_286.jpg,-0.15,0,0,6.637052
IMG\center_2019_07_14_22_53_49_352.jpg,IMG\left_2019_07_14_22_53_49_352.jpg,IMG\right_2019_07_14_22_53_49_352.jpg,-0.3,0,0,6.58207
IMG\center_2019_07_14_22_53_49_420.jpg,IMG\left_2019_07_14_22_53_49_420.jpg,IMG\right_2019_07_14_22_53_49_420.jpg,0,0,0,6.512365
IMG\center_2019_07_14_22_53_49_487.jpg,IMG\left_2019_07_14_22_53_49_487.jpg,IMG\right_2019_07_14_22_53_49_487.jpg,0,0,0,6.472126
IMG\center_2019_07_14_22_53_49_555.jpg,IMG\left_2019_07_14_22_53_49_555.jpg,IMG\right_2019_07_14_22_53_49_555.jpg,0,0,0,6.419775
IMG\center_2019_07_14_22_53_49_623.jpg,IMG\left_2019_07_14_22_53_49_623.jpg,IMG\right_2019_07_14_22_53_49_623.jpg,0,0,0,6.381044
IMG\center_2019_07_14_22_53_49_691.jpg,IMG\left_2019_07_14_22_53_49_691.jpg,IMG\right_2019_07_14_22_53_49_691.jpg,0,0,0,6.34255
IMG\center_2019_07_14_22_53_49_760.jpg,IMG\left_2019_07_14_22_53_49_760.jpg,IMG\right_2019_07_14_22_53_49_760.jpg,0,0,0,6.291588
IMG\center_2019_07_14_22_53_49_831.jpg,IMG\left_2019_07_14_22_53_49_831.jpg,IMG\right_2019_07_14_22_53_49_831.jpg,0,0,0,6.253638
IMG\center_2019_07_14_22_53_49_902.jpg,IMG\left_2019_07_14_22_53_49_902.jpg,IMG\right_2019_07_14_22_53_49_902.jpg,-0.05,0,0,6.20296
IMG\center_2019_07_14_22_53_49_970.jpg,IMG\left_2019_07_14_22_53_49_970.jpg,IMG\right_2019_07_14_22_53_49_970.jpg,-0.2,0,0,6.157908
IMG\center_2019_07_14_22_53_50_041.jpg,IMG\left_2019_07_14_22_53_50_041.jpg,IMG\right_2019_07_14_22_53_50_041.jpg,-0.4,0,0,6.083724
IMG\center_2019_07_14_22_53_50_116.jpg,IMG\left_2019_07_14_22_53_50_116.jpg,IMG\right_2019_07_14_22_53_50_116.jpg,0,0,0,6.020721
IMG\center_2019_07_14_22_53_50_184.jpg,IMG\left_2019_07_14_22_53_50_184.jpg,IMG\right_2019_07_14_22_53_50_184.jpg,0,0,0,5.983891
IMG\center_2019_07_14_22_53_50_253.jpg,IMG\left_2019_07_14_22_53_50_253.jpg,IMG\right_2019_07_14_22_53_50_253.jpg,-0.1,0,0,5.946336
IMG\center_2019_07_14_22_53_50_324.jpg,IMG\left_2019_07_14_22_53_50_324.jpg,IMG\right_2019_07_14_22_53_50_324.jpg,-0.3,0,0,5.882987
IMG\center_2019_07_14_22_53_50_396.jpg,IMG\left_2019_07_14_22_53_50_396.jpg,IMG\right_2019_07_14_22_53_50_396.jpg,0,0,0,5.803137
IMG\center_2019_07_14_22_53_50_468.jpg,IMG\left_2019_07_14_22_53_50_468.jpg,IMG\right_2019_07_14_22_53_50_468.jpg,0,0,0,5.760437
IMG\center_2019_07_14_22_53_50_543.jpg,IMG\left_2019_07_14_22_53_50_543.jpg,IMG\right_2019_07_14_22_53_50_543.jpg,0,0,0,5.71352
IMG\center_2019_07_14_22_53_50_612.jpg,IMG\left_2019_07_14_22_53_50_612.jpg,IMG\right_2019_07_14_22_53_50_612.jpg,-0.1,0,0,5.677554
IMG\center_2019_07_14_22_53_50_689.jpg,IMG\left_2019_07_14_22_53_50_689.jpg,IMG\right_2019_07_14_22_53_50_689.jpg,-0.3,0,0,5.616876
IMG\center_2019_07_14_22_53_50_772.jpg,IMG\left_2019_07_14_22_53_50_772.jpg,IMG\right_2019_07_14_22_53_50_772.jpg,0,0,0,5.540236
IMG\center_2019_07_14_22_53_50_854.jpg,IMG\left_2019_07_14_22_53_50_854.jpg,IMG\right_2019_07_14_22_53_50_854.jpg,0,0,0,5.476888
IMG\center_2019_07_14_22_53_50_928.jpg,IMG\left_2019_07_14_22_53_50_928.jpg,IMG\right_2019_07_14_22_53_50_928.jpg,0,0,0,5.443745
IMG\center_2019_07_14_22_53_50_998.jpg,IMG\left_2019_07_14_22_53_50_998.jpg,IMG\right_2019_07_14_22_53_50_998.jpg,-0.2,0,0,5.393172
IMG\center_2019_07_14_22_53_51_071.jpg,IMG\left_2019_07_14_22_53_51_071.jpg,IMG\right_2019_07_14_22_53_51_071.jpg,0,0,0,5.353184
IMG\center_2019_07_14_22_53_51_148.jpg,IMG\left_2019_07_14_22_53_51_148.jpg,IMG\right_2019_07_14_22_53_51_148.jpg,0,0,0,5.309466
IMG\center_2019_07_14_22_53_51_214.jpg,IMG\left_2019_07_14_22_53_51_214.jpg,IMG\right_2019_07_14_22_53_51_214.jpg,-0.15,0,0,5.263241
IMG\center_2019_07_14_22_53_51_290.jpg,IMG\left_2019_07_14_22_53_51_290.jpg,IMG\right_2019_07_14_22_53_51_290.jpg,-0.3,0,0,5.21956
IMG\center_2019_07_14_22_53_51_365.jpg,IMG\left_2019_07_14_22_53_51_365.jpg,IMG\right_2019_07_14_22_53_51_365.jpg,0,0,0,5.154297
IMG\center_2019_07_14_22_53_51_437.jpg,IMG\left_2019_07_14_22_53_51_437.jpg,IMG\right_2019_07_14_22_53_51_437.jpg,0,0,0,5.110822
IMG\center_2019_07_14_22_53_51_509.jpg,IMG\left_2019_07_14_22_53_51_509.jpg,IMG\right_2019_07_14_22_53_51_509.jpg,-0.05,0,0,5.079648
IMG\center_2019_07_14_22_53_51_580.jpg,IMG\left_2019_07_14_22_53_51_580.jpg,IMG\right_2019_07_14_22_53_51_580.jpg,-0.25,0,0,5.028838
IMG\center_2019_07_14_22_53_51_652.jpg,IMG\left_2019_07_14_22_53_51_652.jpg,IMG\right_2019_07_14_22_53_51_652.jpg,-0.4,0,0,4.982465
IMG\center_2019_07_14_22_53_51_723.jpg,IMG\left_2019_07_14_22_53_51_723.jpg,IMG\right_2019_07_14_22_53_51_723.jpg,-0.6000001,0,0,4.911601
IMG\center_2019_07_14_22_53_51_792.jpg,IMG\left_2019_07_14_22_53_51_792.jpg,IMG\right_2019_07_14_22_53_51_792.jpg,0,0,0,4.836261
IMG\center_2019_07_14_22_53_51_866.jpg,IMG\left_2019_07_14_22_53_51_866.jpg,IMG\right_2019_07_14_22_53_51_866.jpg,-0.05,0,0,4.791658
IMG\center_2019_07_14_22_53_51_935.jpg,IMG\left_2019_07_14_22_53_51_935.jpg,IMG\right_2019_07_14_22_53_51_935.jpg,-0.25,0,0,4.745169
IMG\center_2019_07_14_22_53_52_006.jpg,IMG\left_2019_07_14_22_53_52_006.jpg,IMG\right_2019_07_14_22_53_52_006.jpg,-0.4,0,0,4.701823
IMG\center_2019_07_14_22_53_52_087.jpg,IMG\left_2019_07_14_22_53_52_087.jpg,IMG\right_2019_07_14_22_53_52_087.jpg,0,0,0,4.631771
IMG\center_2019_07_14_22_53_52_163.jpg,IMG\left_2019_07_14_22_53_52_163.jpg,IMG\right_2019_07_14_22_53_52_163.jpg,0,0,0,4.591704
IMG\center_2019_07_14_22_53_52_237.jpg,IMG\left_2019_07_14_22_53_52_237.jpg,IMG\right_2019_07_14_22_53_52_237.jpg,-0.15,0,0,4.55174
IMG\center_2019_07_14_22_53_52_310.jpg,IMG\left_2019_07_14_22_53_52_310.jpg,IMG\right_2019_07_14_22_53_52_310.jpg,-0.3,0,0,4.514032
IMG\center_2019_07_14_22_53_52_389.jpg,IMG\left_2019_07_14_22_53_52_389.jpg,IMG\right_2019_07_14_22_53_52_389.jpg,-0.5000001,0,0,4.455098
IMG\center_2019_07_14_22_53_52_460.jpg,IMG\left_2019_07_14_22_53_52_460.jpg,IMG\right_2019_07_14_22_53_52_460.jpg,0,0,0,4.371099
IMG\center_2019_07_14_22_53_52_529.jpg,IMG\left_2019_07_14_22_53_52_529.jpg,IMG\right_2019_07_14_22_53_52_529.jpg,0,0,0,4.330873
IMG\center_2019_07_14_22_53_52_611.jpg,IMG\left_2019_07_14_22_53_52_611.jpg,IMG\right_2019_07_14_22_53_52_611.jpg,-0.15,0,0,4.293532
IMG\center_2019_07_14_22_53_52_685.jpg,IMG\left_2019_07_14_22_53_52_685.jpg,IMG\right_2019_07_14_22_53_52_685.jpg,-0.35,0,0,4.24525
IMG\center_2019_07_14_22_53_52_759.jpg,IMG\left_2019_07_14_22_53_52_759.jpg,IMG\right_2019_07_14_22_53_52_759.jpg,-0.5500001,0,0,4.187558
IMG\center_2019_07_14_22_53_52_834.jpg,IMG\left_2019_07_14_22_53_52_834.jpg,IMG\right_2019_07_14_22_53_52_834.jpg,-0.7500002,0,0,4.12069
IMG\center_2019_07_14_22_53_52_905.jpg,IMG\left_2019_07_14_22_53_52_905.jpg,IMG\right_2019_07_14_22_53_52_905.jpg,0,0,0,4.033858
IMG\center_2019_07_14_22_53_52_978.jpg,IMG\left_2019_07_14_22_53_52_978.jpg,IMG\right_2019_07_14_22_53_52_978.jpg,0,0,0,3.974134
IMG\center_2019_07_14_22_53_53_048.jpg,IMG\left_2019_07_14_22_53_53_048.jpg,IMG\right_2019_07_14_22_53_53_048.jpg,0,0,0,3.949834
IMG\center_2019_07_14_22_53_53_125.jpg,IMG\left_2019_07_14_22_53_53_125.jpg,IMG\right_2019_07_14_22_53_53_125.jpg,0,0,0,3.918084
IMG\center_2019_07_14_22_53_53_200.jpg,IMG\left_2019_07_14_22_53_53_200.jpg,IMG\right_2019_07_14_22_53_53_200.jpg,0,0,0,3.886606
IMG\center_2019_07_14_22_53_53_271.jpg,IMG\left_2019_07_14_22_53_53_271.jpg,IMG\right_2019_07_14_22_53_53_271.jpg,0,0.1704614,0,3.941646
IMG\center_2019_07_14_22_53_53_349.jpg,IMG\left_2019_07_14_22_53_53_349.jpg,IMG\right_2019_07_14_22_53_53_349.jpg,0,0.4462358,0,4.228621
IMG\center_2019_07_14_22_53_53_417.jpg,IMG\left_2019_07_14_22_53_53_417.jpg,IMG\right_2019_07_14_22_53_53_417.jpg,0,0.5928047,0,4.730683
IMG\center_2019_07_14_22_53_53_487.jpg,IMG\left_2019_07_14_22_53_53_487.jpg,IMG\right_2019_07_14_22_53_53_487.jpg,-0.1,0.4218686,0,5.055967
IMG\center_2019_07_14_22_53_53_557.jpg,IMG\left_2019_07_14_22_53_53_557.jpg,IMG\right_2019_07_14_22_53_53_557.jpg,-0.3,0.172885,0,5.268918
IMG\center_2019_07_14_22_53_53_630.jpg,IMG\left_2019_07_14_22_53_53_630.jpg,IMG\right_2019_07_14_22_53_53_630.jpg,-0.45,0,0,5.267429
IMG\center_2019_07_14_22_53_53_699.jpg,IMG\left_2019_07_14_22_53_53_699.jpg,IMG\right_2019_07_14_22_53_53_699.jpg,0,0,0,5.195014
IMG\center_2019_07_14_22_53_53_766.jpg,IMG\left_2019_07_14_22_53_53_766.jpg,IMG\right_2019_07_14_22_53_53_766.jpg,0,0,0,5.162311
IMG\center_2019_07_14_22_53_53_846.jpg,IMG\left_2019_07_14_22_53_53_846.jpg,IMG\right_2019_07_14_22_53_53_846.jpg,-0.15,0,0,5.117604
IMG\center_2019_07_14_22_53_53_920.jpg,IMG\left_2019_07_14_22_53_53_920.jpg,IMG\right_2019_07_14_22_53_53_920.jpg,-0.35,0,0,5.059671
IMG\center_2019_07_14_22_53_53_997.jpg,IMG\left_2019_07_14_22_53_53_997.jpg,IMG\right_2019_07_14_22_53_53_997.jpg,0,0,0,5.00969
IMG\center_2019_07_14_22_53_54_071.jpg,IMG\left_2019_07_14_22_53_54_071.jpg,IMG\right_2019_07_14_22_53_54_071.jpg,-0.15,0,0,4.977077
IMG\center_2019_07_14_22_53_54_148.jpg,IMG\left_2019_07_14_22_53_54_148.jpg,IMG\right_2019_07_14_22_53_54_148.jpg,-0.35,0,0,4.921288
IMG\center_2019_07_14_22_53_54_229.jpg,IMG\left_2019_07_14_22_53_54_229.jpg,IMG\right_2019_07_14_22_53_54_229.jpg,0,0,0,4.84809
IMG\center_2019_07_14_22_53_54_310.jpg,IMG\left_2019_07_14_22_53_54_310.jpg,IMG\right_2019_07_14_22_53_54_310.jpg,0,0,0,4.800693
IMG\center_2019_07_14_22_53_54_385.jpg,IMG\left_2019_07_14_22_53_54_385.jpg,IMG\right_2019_07_14_22_53_54_385.jpg,-0.05,0,0,4.761662
IMG\center_2019_07_14_22_53_54_461.jpg,IMG\left_2019_07_14_22_53_54_461.jpg,IMG\right_2019_07_14_22_53_54_461.jpg,-0.25,0,0,4.714012
IMG\center_2019_07_14_22_53_54_536.jpg,IMG\left_2019_07_14_22_53_54_536.jpg,IMG\right_2019_07_14_22_53_54_536.jpg,-0.45,0,0,4.654977
IMG\center_2019_07_14_22_53_54_609.jpg,IMG\left_2019_07_14_22_53_54_609.jpg,IMG\right_2019_07_14_22_53_54_609.jpg,0,0,0,4.610715
IMG\center_2019_07_14_22_53_54_689.jpg,IMG\left_2019_07_14_22_53_54_689.jpg,IMG\right_2019_07_14_22_53_54_689.jpg,0,0,0,4.572824
IMG\center_2019_07_14_22_53_54_764.jpg,IMG\left_2019_07_14_22_53_54_764.jpg,IMG\right_2019_07_14_22_53_54_764.jpg,-0.15,0,0,4.532864
IMG\center_2019_07_14_22_53_54_837.jpg,IMG\left_2019_07_14_22_53_54_837.jpg,IMG\right_2019_07_14_22_53_54_837.jpg,-0.35,0,0,4.481399
IMG\center_2019_07_14_22_53_54_912.jpg,IMG\left_2019_07_14_22_53_54_912.jpg,IMG\right_2019_07_14_22_53_54_912.jpg,0,0,0,4.432412
IMG\center_2019_07_14_22_53_54_987.jpg,IMG\left_2019_07_14_22_53_54_987.jpg,IMG\right_2019_07_14_22_53_54_987.jpg,0,0,0,4.39099
